timestamp,trial,response_time,cursor_position,target_response,response
2024-02-17 16:50:51.113491,0,0.11486749997129664,115,g,g
2024-02-17 16:50:51.281529,0,0.14937820000341162,116,a,a
2024-02-17 16:50:51.387183,0,0.07219999999506399,117,r,r
2024-02-17 16:50:51.597947,0,0.18194730003597215,118,y,y
2024-02-17 16:50:51.691776,0,0.07624320004833862,119,space,space
2024-02-17 16:50:51.966816,0,0.2342202000436373,120,j,j
2024-02-17 16:50:52.220525,0,0.22241930000018328,121,a,a
2024-02-17 16:50:52.305447,0,0.055417299969121814,122,p,p
2024-02-17 16:50:52.406260,0,0.07207250001374632,123,a,a
2024-02-17 16:50:52.505061,0,0.07316540001193061,124,n,n
2024-02-17 16:50:52.667578,0,0.1361775000113994,125,space,space
2024-02-17 16:50:52.846095,0,0.14790819998597726,126,p,p
2024-02-17 16:50:52.968011,0,0.1022819000063464,127,o,o
2024-02-17 16:50:53.122019,0,0.12221870000939816,128,l,l
2024-02-17 16:50:53.195014,0,0.04617739998502657,129,a,a
2024-02-17 16:50:53.301012,0,0.06925780000165105,130,n,n
2024-02-17 16:50:53.401030,0,0.06868210004176944,131,d,d
2024-02-17 16:50:53.511763,0,0.07912670000223443,132,space,space
2024-02-17 16:50:53.739419,0,0.1902002000133507,133,n,n
2024-02-17 16:50:53.837428,0,0.07108640001388267,134,i,i
2024-02-17 16:50:53.907434,0,0.0412594000226818,135,g,g
2024-02-17 16:50:54.014409,0,0.06165669998154044,136,e,e
2024-02-17 16:50:54.073418,0,0.02487009996548295,137,r,r
2024-02-17 16:50:54.143865,0,0.02102859999286011,138,space,space
2024-02-17 16:50:54.428679,0,0.24406430003000423,139,s,s
2024-02-17 16:50:54.569940,0,0.1205816000001505,140,u,u
2024-02-17 16:50:54.658846,0,0.05896759999450296,141,r,r
2024-02-17 16:50:54.761462,0,0.07932509999955073,142,i,i
2024-02-17 16:50:54.836566,0,0.054137099999934435,143,n,n
2024-02-17 16:50:55.133103,0,0.247922100010328,144,a,a
2024-02-17 16:50:55.233121,0,0.06642610003473237,145,m,m
2024-02-17 16:50:55.329959,0,0.05818460002774373,146,e,e
2024-02-17 16:50:55.424424,0,0.05820139998104423,147,space,space
2024-02-17 16:50:56.310388,0,0.8447454000124708,148,v,v
2024-02-17 16:50:56.435384,0,0.1032063000020571,149,i,i
2024-02-17 16:50:56.515400,0,0.04905480000888929,150,e,e
2024-02-17 16:50:57.036045,0,0.4847763000288978,151,t,t
2024-02-17 16:50:57.200320,0,0.134594900009688,152,n,n
2024-02-17 16:50:57.340882,0,0.1067697000107728,153,a,a
2024-02-17 16:50:57.434887,0,0.0690706999739632,154,m,m
2024-02-17 16:50:57.528676,0,0.060583800019230694,155,space,e
2024-02-17 16:50:57.624664,0,0.057378900004550815,155,space,space
2024-02-17 16:50:57.785639,0,0.13572690001456067,156,u,u
2024-02-17 16:50:57.969635,0,0.14874249999411404,157,z,b
2024-02-17 16:50:58.064633,0,0.06492109998362139,157,z,z
2024-02-17 16:50:58.369621,0,0.2700448000105098,158,b,b
2024-02-17 16:50:58.492674,0,0.0935507999965921,159,e,e
2024-02-17 16:50:58.917688,0,0.4016210000263527,160,k,k
2024-02-17 16:50:59.087595,0,0.13788280001608655,161,i,i
2024-02-17 16:50:59.153800,0,0.03685070003848523,162,s,s
2024-02-17 16:50:59.272018,0,0.08462460001464933,163,t,t
2024-02-17 16:50:59.379216,0,0.07914009998785332,164,a,a
2024-02-17 16:50:59.465499,0,0.06443040003068745,165,n,n
2024-02-17 16:50:59.642048,0,0.139173400006257,166,space,space
2024-02-17 16:50:59.849218,0,0.18308769998839125,167,f,f
2024-02-17 16:51:00.013825,0,0.12972620001528412,168,r,r
2024-02-17 16:51:00.063827,0,0.031055299972649664,169,a,a
2024-02-17 16:51:00.162633,0,0.07658970000920817,170,n,n
2024-02-17 16:51:00.242806,0,0.03594930004328489,171,c,c
2024-02-17 16:51:00.289555,0,0.004899399995338172,172,e,e
2024-02-17 16:51:00.382000,0,0.06337409996194765,173,space,space
2024-02-17 16:51:00.587265,0,0.17106559994863346,174,m,m
2024-02-17 16:51:00.735267,0,0.11853709997376427,175,i,i
2024-02-17 16:51:00.844269,0,0.07782869995571673,176,c,c
2024-02-17 16:51:00.990272,0,0.10616909997770563,177,r,r
2024-02-17 16:51:01.068270,0,0.051702799974009395,178,o,o
2024-02-17 16:51:01.256271,0,0.15292630001204088,179,n,n
2024-02-17 16:51:01.358301,0,0.07482809998327866,180,e,e
2024-02-17 16:51:01.517273,0,0.13395679998211563,181,s,s
2024-02-17 16:51:01.611268,0,0.06154000002425164,182,i,i
2024-02-17 16:51:01.707856,0,0.05157360003795475,183,a,a
2024-02-17 16:51:01.814849,0,0.06380409997655079,184,space,space
2024-02-17 16:51:02.175405,0,0.3253398999804631,185,t,t
2024-02-17 16:51:02.245860,0,0.04584989999420941,186,a,a
2024-02-17 16:51:02.438856,0,0.15209190000314265,187,i,i
2024-02-17 16:51:02.522892,0,0.056315199995879084,188,w,w
2024-02-17 16:51:02.745261,0,0.17726969998329878,189,a,a
2024-02-17 16:51:02.849116,0,0.0817852999898605,190,n,n
2024-02-17 16:51:03.033882,0,0.14974779996555299,191,space,space
2024-02-17 16:51:03.334248,0,0.26101110002491623,192,r,w
2024-02-17 16:51:03.641587,0,0.27415029995609075,192,r,r
2024-02-17 16:51:03.800677,0,0.1333718000096269,193,w,a
2024-02-17 16:51:03.878674,0,0.04279709997354075,193,w,w
2024-02-17 16:51:04.070888,0,0.15088380000088364,194,a,n
2024-02-17 16:51:04.143983,0,0.04370330000529066,194,a,a
2024-02-17 16:51:04.759166,0,0.5698707000119612,195,n,n
2024-02-17 16:51:04.924558,0,0.14011959999334067,196,d,d
2024-02-17 16:51:05.000098,0,0.04956739995395765,197,a,a
2024-02-17 16:51:05.098280,0,0.06143330002669245,198,space,space
2024-02-17 16:51:05.485795,0,0.345259299967438,199,g,g
2024-02-17 16:51:05.602825,0,0.08572520001325756,200,r,e
2024-02-17 16:51:06.001794,0,0.36789289995795116,200,r,e
2024-02-17 16:51:06.273322,0,0.23899149999488145,200,r,r
2024-02-17 16:51:06.355338,0,0.05279889999656007,201,e,e
2024-02-17 16:51:06.501316,0,0.10612519999267533,202,e,e
2024-02-17 16:51:06.848177,0,0.31352620001416653,203,c,c
2024-02-17 16:51:06.899415,0,0.0319706000154838,204,e,e
2024-02-17 16:51:07.016870,0,0.0803769999765791,205,space,space
2024-02-17 16:51:07.407593,0,0.35370820004027337,206,b,b
2024-02-17 16:51:07.530589,0,0.0959281999967061,207,o,o
2024-02-17 16:51:07.704794,0,0.15323190001072362,208,l,l
2024-02-17 16:51:07.819696,0,0.0856344000203535,209,i,i
2024-02-17 16:51:07.922364,0,0.071616500033997,210,v,v
2024-02-17 16:51:08.044261,0,0.09409690002212301,211,i,i
2024-02-17 16:51:08.131420,0,0.049203399976249784,212,a,a
2024-02-17 16:51:08.226670,0,0.038120999990496784,213,space,space
2024-02-17 16:51:08.636812,0,0.36699910002062097,214,b,b
2024-02-17 16:51:08.772162,0,0.0975602000253275,215,e,e
2024-02-17 16:51:08.863272,0,0.06237900000996888,216,l,l
2024-02-17 16:51:09.011015,0,0.1102882000268437,217,i,i
2024-02-17 16:51:09.094956,0,0.06041819998063147,218,z,z
2024-02-17 16:51:09.318658,0,0.18445450003491715,219,e,e
2024-02-17 16:51:09.443010,0,0.0920373999979347,220,space,space
2024-02-17 16:51:09.872717,0,0.40423759998520836,221,n,n
2024-02-17 16:51:09.951824,0,0.050748499983455986,222,e,a
2024-02-17 16:51:10.061232,0,0.07406970002921298,222,e,p
2024-02-17 16:51:10.389387,0,0.3032571999938227,222,e,e
2024-02-17 16:51:10.485393,0,0.06488710001576692,223,p,p
2024-02-17 16:51:10.594391,0,0.06281430000672117,224,a,a
2024-02-17 16:51:10.938725,0,0.3009887000080198,225,l,l
2024-02-17 16:51:11.148567,0,0.18022219999693334,226,space,space
2024-02-17 16:51:12.087940,0,0.9196706000366248,227,m,m
2024-02-17 16:51:12.211078,0,0.0919819000409916,228,o,o
2024-02-17 16:51:12.908420,0,0.6731072000111453,229,l,l
2024-02-17 16:51:13.026714,0,0.09091750002698973,230,d,d
2024-02-17 16:51:13.131846,0,0.07975929998792708,231,o,o
2024-02-17 16:51:13.261847,0,0.09375419997377321,232,v,v
2024-02-17 16:51:13.399844,0,0.11258010001620278,233,a,a
2024-02-17 16:51:13.455412,1,0.019580200023483485,0,t,space
2024-02-17 16:51:14.561415,1,1.0739572999882512,0,t,t
2024-02-17 16:51:14.623945,1,0.03816510003525764,1,u,u
2024-02-17 16:51:14.739934,1,0.08619199995882809,2,r,r
2024-02-17 16:51:14.828558,1,0.0600438000401482,3,k,k
2024-02-17 16:51:14.933558,1,0.07916700001806021,4,m,e
2024-02-17 16:51:15.244237,1,0.2913410000037402,4,m,m
2024-02-17 16:51:15.354240,1,0.08530239999527112,5,e,e
2024-02-17 16:51:15.447853,1,0.06199600000400096,6,n,n
2024-02-17 16:51:15.581519,1,0.11046880000503734,7,i,i
2024-02-17 16:51:15.679695,1,0.07740040001226589,8,s,s
2024-02-17 16:51:15.843879,1,0.14168230001814663,9,t,t
2024-02-17 16:51:15.911967,1,0.04296629998134449,10,a,a
2024-02-17 16:51:16.009953,1,0.023510599974542856,11,n,n
2024-02-17 16:51:16.147930,1,0.09518180001759902,12,space,space
2024-02-17 16:51:16.307937,1,0.13924389996100217,13,m,m
2024-02-17 16:51:16.385410,1,0.049538100021891296,14,o,o
2024-02-17 16:51:16.489428,1,0.06790139997610822,15,n,n
2024-02-17 16:51:16.612239,1,0.09246929996879771,16,g,g
2024-02-17 16:51:16.713444,1,0.07781799999065697,17,o,o
2024-02-17 16:51:16.922484,1,0.16987199999857694,18,l,l
2024-02-17 16:51:17.191100,1,0.23841500002890825,19,i,i
2024-02-17 16:51:17.333676,1,0.1141022999654524,20,a,a
2024-02-17 16:51:17.436676,1,0.07342070003505796,21,space,space
2024-02-17 16:51:17.603667,1,0.13168940000468865,22,m,m
2024-02-17 16:51:17.691374,1,0.05496189999394119,23,e,e
2024-02-17 16:51:17.842386,1,0.12091779999900609,24,x,x
2024-02-17 16:51:17.929847,1,0.06021939998026937,25,i,i
2024-02-17 16:51:18.122818,1,0.14931549999164417,26,c,c
2024-02-17 16:51:18.234760,1,0.08145480003440753,27,o,o
2024-02-17 16:51:18.430758,1,0.17840009997598827,28,space,space
2024-02-17 16:51:18.856860,1,0.4038598000188358,29,m,m
2024-02-17 16:51:18.962869,1,0.07681360002607107,30,a,a
2024-02-17 16:51:19.064913,1,0.07807339995633811,31,l,l
2024-02-17 16:51:19.145390,1,0.03307070001028478,32,t,a
2024-02-17 16:51:19.831393,1,0.6423545999568887,32,t,t
2024-02-17 16:51:19.949757,1,0.0971616999595426,33,a,a
2024-02-17 16:51:20.279867,1,0.3106310999719426,34,space,space
2024-02-17 16:51:20.496335,1,0.19341290002921596,35,m,m
2024-02-17 16:51:20.603147,1,0.08334110002033412,36,a,a
2024-02-17 16:51:20.690534,1,0.07020039996132255,37,l,l
2024-02-17 16:51:21.136502,1,0.4167656999779865,38,i,i
2024-02-17 16:51:21.359852,1,0.19203869998455048,39,space,space
2024-02-17 16:51:22.140855,1,0.7540693000191823,40,s,s
2024-02-17 16:51:22.327298,1,0.15716930001508445,41,y,y
2024-02-17 16:51:22.470453,1,0.11737549997633323,42,r,r
2024-02-17 16:51:22.592992,1,0.10612620000028983,43,i,i
2024-02-17 16:51:22.714862,1,0.09496489999582991,44,a,a
2024-02-17 16:51:22.815863,1,0.079513999982737,45,space,space
2024-02-17 16:51:23.690752,1,0.8540929000009783,46,g,g
2024-02-17 16:51:23.787114,1,0.06637509999563918,47,h,h
2024-02-17 16:51:23.887104,1,0.06706269999267533,48,a,a
2024-02-17 16:51:23.981100,1,0.06101890001446009,49,n,n
2024-02-17 16:51:24.083020,1,0.07078920002095401,50,a,a
2024-02-17 16:51:24.173019,1,0.05271799996262416,51,space,space
2024-02-17 16:51:24.608031,1,0.40256630000658333,52,q,w
2024-02-17 16:51:24.725613,1,0.08852970000589266,52,q,a
2024-02-17 16:51:24.867632,1,0.11462700000265613,52,q,t
2024-02-17 16:51:25.393579,1,0.5066596000106074,52,q,w
2024-02-17 16:51:25.537225,1,0.11631539999507368,52,q,a
2024-02-17 16:51:25.746786,1,0.19237710000015795,52,q,q
2024-02-17 16:51:25.969788,1,0.18686489999527112,53,a,a
2024-02-17 16:51:26.109572,1,0.10595870000543073,54,t,t
2024-02-17 16:51:26.222593,1,0.08584870002232492,55,a,a
2024-02-17 16:51:26.369628,1,0.11561320000328124,56,r,space
2024-02-17 16:51:26.557835,1,0.1524022999801673,56,r,r
2024-02-17 16:51:26.854893,1,0.2672045999788679,57,space,r
2024-02-17 16:51:26.972113,1,0.08431469998322427,57,space,space
2024-02-17 16:51:27.042112,1,0.03809159999946132,58,l,l
2024-02-17 16:51:27.161100,1,0.07102009997470304,59,i,i
2024-02-17 16:51:27.286103,1,0.09943829994881526,60,t,t
2024-02-17 16:51:27.398788,1,0.07794260000810027,61,h,h
2024-02-17 16:51:27.572784,1,0.15212099999189377,62,u,i
2024-02-17 16:51:27.935782,1,0.33143700001528487,62,u,h
2024-02-17 16:51:28.084364,1,0.1115898999851197,62,u,u
2024-02-17 16:51:28.277455,1,0.15684870001859963,63,a,n
2024-02-17 16:51:28.721136,1,0.4169590000528842,63,a,a
2024-02-17 16:51:28.835128,1,0.09736100002191961,64,n,n
2024-02-17 16:51:28.923790,1,0.06912299996474758,65,i,i
2024-02-17 16:51:29.036025,1,0.07925180002348498,66,a,a
2024-02-17 16:51:29.117458,1,0.06363699998473749,67,space,space
2024-02-17 16:51:29.474487,1,0.32031119999010116,68,m,m
2024-02-17 16:51:29.830171,1,0.3256217999733053,69,a,a
2024-02-17 16:51:29.920058,1,0.06531499995617196,70,l,l
2024-02-17 16:51:30.042542,1,0.08529430005000904,71,d,d
2024-02-17 16:51:30.295665,1,0.22504679998382926,72,i,i
2024-02-17 16:51:30.356669,1,0.034769299963954836,73,v,v
2024-02-17 16:51:30.501666,1,0.0943647000240162,74,e,e
2024-02-17 16:51:30.674661,1,0.15384300000732765,75,s,s
2024-02-17 16:51:31.265662,1,0.5615819999948144,76,space,space
2024-02-17 16:51:31.458263,1,0.16991540003800765,77,i,i
2024-02-17 16:51:31.631017,1,0.14253529999405146,78,s,r
2024-02-17 16:51:32.023350,1,0.3460430999984965,78,s,s
2024-02-17 16:51:32.132421,1,0.07710999995470047,79,r,r
2024-02-17 16:51:32.191962,1,0.03693059994839132,80,a,a
2024-02-17 16:51:32.307936,1,0.06687480001710355,81,e,l
2024-02-17 16:51:32.412039,1,0.07380800001556054,81,e,a
2024-02-17 16:51:32.627004,1,0.18873659998644143,81,e,e
2024-02-17 16:51:32.810654,1,0.15570800000568852,82,l,l
2024-02-17 16:51:32.913799,1,0.07505619997391477,83,space,space
2024-02-17 16:51:33.382740,1,0.44401909998850897,84,t,t
2024-02-17 16:51:33.454666,1,0.04992750001838431,85,u,u
2024-02-17 16:51:33.511761,1,0.021096199983730912,86,n,n
2024-02-17 16:51:33.636320,1,0.08610959997167811,87,i,i
2024-02-17 16:51:33.718375,1,0.04632699996000156,88,s,n
2024-02-17 16:51:33.981372,1,0.22262409998802468,88,s,s
2024-02-17 16:51:34.085341,1,0.07989190000807866,89,i,i
2024-02-17 16:51:34.183521,1,0.07845940004335716,90,a,s
2024-02-17 16:51:34.550485,1,0.321656400046777,90,a,a
2024-02-17 16:51:34.654484,1,0.08238680002978072,91,space,space
2024-02-17 16:51:35.064482,1,0.37488620000658557,92,m,m
2024-02-17 16:51:35.293926,1,0.2053592999582179,93,a,a
2024-02-17 16:51:35.403930,1,0.08175990002928302,94,l,l
2024-02-17 16:51:35.463949,1,0.025232799991499633,95,a,a
2024-02-17 16:51:35.571927,1,0.0637641999637708,96,w,w
2024-02-17 16:51:35.803930,1,0.19895010004984215,97,i,i
2024-02-17 16:51:36.024947,1,0.20293069997569546,98,space,space
2024-02-17 16:51:36.278791,1,0.22294750000583008,99,s,s
2024-02-17 16:51:36.376805,1,0.07052959996508434,100,u,u
2024-02-17 16:51:36.456914,1,0.05192900000838563,101,d,d
2024-02-17 16:51:36.534917,1,0.043118499976117164,102,a,a
2024-02-17 16:51:36.621172,1,0.04370390000985935,103,n,n
2024-02-17 16:51:36.791239,1,0.13185979996342212,104,space,space
2024-02-17 16:51:37.106009,1,0.2821352999890223,105,a,a
2024-02-17 16:51:37.197867,1,0.05884060001699254,106,n,n
2024-02-17 16:51:37.292454,1,0.050994499993976206,107,g,g
2024-02-17 16:51:37.484446,1,0.1623435000074096,108,o,o
2024-02-17 16:51:37.633631,1,0.10661240003537387,109,l,l
2024-02-17 16:51:37.776429,1,0.1037027999991551,110,a,a
2024-02-17 16:51:37.923429,1,0.11707639996893704,111,space,space
2024-02-17 16:51:38.326432,1,0.3707225000252947,112,c,c
2024-02-17 16:51:38.395439,1,0.039715000020805746,113,o,o
2024-02-17 16:51:38.454692,1,0.013213499973062426,114,l,m
2024-02-17 16:51:38.572693,1,0.07808180002029985,114,l,o
2024-02-17 16:51:38.830692,1,0.2246692999615334,114,l,l
2024-02-17 16:51:39.389691,1,0.5336488000466488,115,o,o
2024-02-17 16:51:39.519623,1,0.11419160000514239,116,m,m
2024-02-17 16:51:39.638971,1,0.0996002999600023,117,b,b
2024-02-17 16:51:39.789616,1,0.1332037000101991,118,i,i
2024-02-17 16:51:39.893106,1,0.08732589997816831,119,a,a
2024-02-17 16:51:39.998542,1,0.07547619997058064,120,space,space
2024-02-17 16:51:40.333411,1,0.3109343000105582,121,b,b
2024-02-17 16:51:40.516718,1,0.1606871000258252,122,a,a
2024-02-17 16:51:40.642404,1,0.1032814999925904,123,h,h
2024-02-17 16:51:40.787510,1,0.10358009999617934,124,a,a
2024-02-17 16:51:40.936274,1,0.11307110002962872,125,m,m
2024-02-17 16:51:41.144309,1,0.18777790002059191,126,a,a
2024-02-17 16:51:41.341304,1,0.16829780000261962,127,s,s
2024-02-17 16:51:41.523095,1,0.1498396000242792,128,space,space
2024-02-17 16:51:41.848032,1,0.30828949995338917,129,b,b
2024-02-17 16:51:41.935325,1,0.06238280003890395,130,a,a
2024-02-17 16:51:42.031606,1,0.055609599978197366,131,n,n
2024-02-17 16:51:42.221477,1,0.16466770000988618,132,g,g
2024-02-17 16:51:42.387283,1,0.12906610005302355,133,l,l
2024-02-17 16:51:42.688351,1,0.28233160002855584,134,a,a
2024-02-17 16:51:43.069366,1,0.36277339997468516,135,d,d
2024-02-17 16:51:43.212365,1,0.12210899998899549,136,e,e
2024-02-17 16:51:43.337369,1,0.07799939997494221,137,s,h
2024-02-17 16:51:43.409368,1,0.03620720002800226,137,s,s
2024-02-17 16:51:43.749366,1,0.30699709994951263,138,h,h
2024-02-17 16:51:43.933538,1,0.16005549998953938,139,space,space
2024-02-17 16:51:44.504069,1,0.5473707999917679,140,g,g
2024-02-17 16:51:44.588184,1,0.06483749998733401,141,e,e
2024-02-17 16:51:44.696217,1,0.06998099997872487,142,o,o
2024-02-17 16:51:44.926337,1,0.2032990999869071,143,r,r
2024-02-17 16:51:45.112888,1,0.1548781000310555,144,g,g
2024-02-17 16:51:45.224890,1,0.08467449998715892,145,i,i
2024-02-17 16:51:45.406690,1,0.13847929995972663,146,a,a
2024-02-17 16:51:45.516713,1,0.07467140001244843,147,space,space
2024-02-17 16:51:45.819267,1,0.2792931000003591,148,e,e
2024-02-17 16:51:46.234024,1,0.3933407999575138,149,g,g
2024-02-17 16:51:46.473909,1,0.21718889998737723,150,y,y
2024-02-17 16:51:46.655813,1,0.14831770001910627,151,p,p
2024-02-17 16:51:47.090339,1,0.41633570002159104,152,t,u
2024-02-17 16:51:47.248358,1,0.1414855999755673,152,t,space
2024-02-17 16:51:47.550662,1,0.27662910002982244,152,t,y
2024-02-17 16:51:48.579409,1,1.0056421000044793,152,t,t
2024-02-17 16:51:48.791996,1,0.18452529999194667,153,space,lshift
2024-02-17 16:51:48.875998,1,0.06857820000732318,153,space,period
2024-02-17 16:51:49.077663,1,0.1668879000353627,153,space,space
2024-02-17 16:51:50.094305,1,0.9869998000212945,154,n,n
2024-02-17 16:51:50.189656,1,0.06555639998987317,155,o,o
2024-02-17 16:51:50.403654,1,0.17947939998703077,156,r,t
2024-02-17 16:51:50.640656,1,0.21612759999698028,156,r,r
2024-02-17 16:51:50.843654,1,0.18614069995237514,157,w,w
2024-02-17 16:51:50.987933,1,0.11359590000938624,158,a,a
2024-02-17 16:51:51.094960,1,0.08724999998230487,159,y,t
2024-02-17 16:51:51.250931,1,0.12640700000338256,159,y,space
2024-02-17 16:51:51.574018,1,0.29985309997573495,159,y,t
2024-02-17 16:51:51.829634,1,0.23704219999490306,159,y,y
2024-02-17 16:51:51.951633,1,0.09384200000204146,160,space,space
2024-02-17 16:51:52.294218,1,0.31968869996489957,161,t,t
2024-02-17 16:51:52.398486,1,0.07387700001709163,162,h,h
2024-02-17 16:51:52.479661,1,0.05426340003032237,163,a,a
2024-02-17 16:51:52.565068,1,0.03710369998589158,164,i,i
2024-02-17 16:51:52.872098,1,0.2642570000025444,165,l,l
2024-02-17 16:51:52.968070,1,0.07638730003964156,166,a,a
2024-02-17 16:51:53.056068,1,0.0642247999785468,167,n,n
2024-02-17 16:51:53.190845,1,0.09910870000021532,168,d,d
2024-02-17 16:51:53.301849,1,0.07454419997520745,169,space,space
2024-02-17 16:51:53.512835,1,0.16892949998145923,170,g,g
2024-02-17 16:51:53.614843,1,0.07347609999123961,171,u,u
2024-02-17 16:51:54.113843,1,0.45548959996085614,172,y,y
2024-02-17 16:51:54.253840,1,0.09273629996459931,173,a,a
2024-02-17 16:51:54.348438,1,0.05018520000157878,174,n,n
2024-02-17 16:51:54.425417,1,0.032831799995619804,175,a,a
2024-02-17 16:51:54.528413,1,0.05055250000441447,176,space,space
2024-02-17 16:51:54.811414,1,0.23565460002282634,177,i,i
2024-02-17 16:51:54.907411,1,0.06522270001005381,178,n,n
2024-02-17 16:51:54.955415,1,0.01336260000243783,179,d,d
2024-02-17 16:51:55.068412,1,0.05655769997974858,180,i,i
2024-02-17 16:51:55.145413,1,0.05323850002605468,181,a,a
2024-02-17 16:51:55.292413,1,0.08085560001200065,182,space,space
2024-02-17 16:51:55.715402,1,0.3699178000097163,183,b,b
2024-02-17 16:51:56.028443,1,0.28627270000288263,184,h,h
2024-02-17 16:51:56.159503,1,0.10126789996866137,185,u,u
2024-02-17 16:51:56.317206,1,0.1254101999802515,186,t,t
2024-02-17 16:51:56.404469,1,0.06206730002304539,187,a,a
2024-02-17 16:51:56.507446,1,0.06540540000423789,188,n,n
2024-02-17 16:51:56.681454,1,0.13799960003234446,189,space,space
2024-02-17 16:51:57.245449,1,0.5373220999608748,190,z,z
2024-02-17 16:51:57.302478,1,0.0276257999939844,191,i,i
2024-02-17 16:51:57.438447,1,0.06286999996518716,192,m,m
2024-02-17 16:51:57.634446,1,0.1588503000093624,193,b,b
2024-02-17 16:51:57.753447,1,0.09402130002854392,194,a,a
2024-02-17 16:51:57.855496,1,0.07989230001112446,195,b,b
2024-02-17 16:51:58.293794,1,0.39961359999142587,196,w,w
2024-02-17 16:51:58.504243,1,0.17892470001243055,197,e,e
2024-02-17 16:51:58.710243,1,0.18514709995361045,198,space,r
2024-02-17 16:51:58.810163,1,0.06794929999159649,198,space,space
2024-02-17 16:51:59.064223,1,0.22189970000181347,199,b,b
2024-02-17 16:51:59.351664,1,0.25907230004668236,200,e,e
2024-02-17 16:51:59.855003,1,0.47903049999149516,201,l,l
2024-02-17 16:51:59.953273,1,0.07765910000307485,202,a,a
2024-02-17 16:52:00.019568,1,0.02557559998240322,203,r,r
2024-02-17 16:52:00.263580,1,0.20149040000978857,204,u,u
2024-02-17 16:52:00.398754,1,0.10597759997472167,205,s,s
2024-02-17 16:52:00.507757,1,0.06496270000934601,206,space,space
2024-02-17 16:52:00.700756,1,0.15812179999193177,207,c,c
2024-02-17 16:52:00.789753,1,0.06400080001913011,208,h,h
2024-02-17 16:52:00.858754,1,0.032553100027143955,209,a,a
2024-02-17 16:52:00.954756,1,0.04276320000644773,210,d,d
2024-02-17 16:52:01.069757,1,0.07725540001410991,211,space,space
2024-02-17 16:52:01.204755,1,0.09557130001485348,212,s,s
2024-02-17 16:52:01.315715,1,0.06847679999191314,213,u,u
2024-02-17 16:52:01.410764,1,0.06827260000864044,214,r,r
2024-02-17 16:52:01.567776,1,0.12526070000603795,215,i,i
2024-02-17 16:52:01.712222,1,0.11968559998786077,216,n,n
2024-02-17 16:52:02.134024,1,0.39084599999478087,217,a,a
2024-02-17 16:52:02.241048,1,0.08203480002703145,218,m,m
2024-02-17 16:52:02.433086,1,0.1565927999909036,219,e,space
2024-02-17 16:52:02.674676,1,0.2151808000053279,219,e,e
2024-02-17 16:52:02.989969,1,0.29708829999435693,220,space,space
2024-02-17 16:52:03.253907,1,0.24462269997457042,221,h,h
2024-02-17 16:52:03.393909,1,0.11777200002688915,222,o,o
2024-02-17 16:52:03.482911,1,0.051357600023038685,223,n,n
2024-02-17 16:52:03.573909,1,0.06417319999309257,224,d,d
2024-02-17 16:52:03.723680,1,0.113749900017865,225,u,u
2024-02-17 16:52:03.797785,1,0.05413230002159253,226,r,r
2024-02-17 16:52:03.987924,1,0.1429393999860622,227,a,a
2024-02-17 16:52:04.176323,1,0.1670025999774225,228,s,s
2024-02-17 16:57:20.316858,0,2.1084042000002228,0,m,m
2024-02-17 16:57:20.434395,0,0.09203050000360236,1,a,a
2024-02-17 16:57:20.576725,0,0.11809210001956671,2,u,r
2024-02-17 16:57:20.753480,0,0.16239680000580847,2,u,i
2024-02-17 16:57:21.460831,0,0.685941899952013,2,u,u
2024-02-17 16:57:22.065349,0,0.5738388000172563,3,r,r
2024-02-17 16:57:22.192356,0,0.10095920000458136,4,i,i
2024-02-17 16:57:22.345553,0,0.11844470002688468,5,t,t
2024-02-17 16:57:22.478556,0,0.10328929999377578,6,i,i
2024-02-17 16:57:22.731287,0,0.22269979998236522,7,u,u
2024-02-17 16:57:22.839260,0,0.0805638000019826,8,s,s
2024-02-17 16:57:22.952163,0,0.09396910003852099,9,space,space
2024-02-17 16:57:23.327294,0,0.3523012000368908,10,p,p
2024-02-17 16:57:23.612844,0,0.2519044000073336,11,o,o
2024-02-17 16:57:23.983039,0,0.3402042000088841,12,r,r
2024-02-17 16:57:24.128000,0,0.11834419996012002,13,t,t
2024-02-17 16:57:24.297230,0,0.13818360003642738,14,u,u
2024-02-17 16:57:24.512226,0,0.18639640003675595,15,g,g
2024-02-17 16:57:24.678464,0,0.1351934999693185,16,a,a
2024-02-17 16:57:24.734464,0,0.024023399979341775,17,l,l
2024-02-17 16:57:25.011902,0,0.25077119999332353,18,space,space
2024-02-17 16:57:25.143147,0,0.10044260002905503,19,m,m
2024-02-17 16:57:25.263154,0,0.10362369997892529,20,a,a
2024-02-17 16:57:25.334144,0,0.04181710002012551,21,l,l
2024-02-17 16:57:25.489167,0,0.10988539998652413,22,i,i
2024-02-17 16:57:25.766149,0,0.25688499998068437,23,space,space
2024-02-17 16:57:26.168599,0,0.37632929999381304,24,b,b
2024-02-17 16:57:26.280843,0,0.08814879995770752,25,o,o
2024-02-17 16:57:26.436413,0,0.1265752000035718,26,l,l
2024-02-17 16:57:26.568594,0,0.11013950000051409,27,i,i
2024-02-17 16:57:26.687598,0,0.09487929998431355,28,v,v
2024-02-17 16:57:26.801577,0,0.09223629999905825,29,i,i
2024-02-17 16:57:26.929653,0,0.08725450001657009,30,a,a
2024-02-17 16:57:27.020664,0,0.061349599971435964,31,space,space
